,ID,map,folder,image,cir0_x,cir0_y,cir0_r,cir1_x,cir1_y,cir1_r,cir2_x,cir2_y,cir2_r,cir3_x,cir3_y,cir3_r,cir4_x,cir4_y,cir4_r,numCircles,TimeStamp,season
3060,3061,WE,SkyW-Trials,EndZone_4139.png ,216,216,23,238,212,45,246,256,90,284,298,148,420,368,301,5,2023_10_21 12:42:11,18
3061,3062,WE,Staging-Mirage,EndZone_4140.png ,330,630,21,314,646,45,362,642,91,340,626,147,462,614,301,5,2023_10_21 12:42:49,18
3062,3063,Olympus,GrowTowers,EndZone_4141.png ,730,568,21,730,588,45,690,588,90,662,548,149,560,562,249,5,2023_10_21 12:43:26,18
3063,3064,WE,Launch Site,EndZone_4142.png ,624,980,22,626,958,45,594,928,90,574,874,149,494,744,303,5,2023_10_21 12:44:04,18
3064,3065,WE,Lava Siphon,EndZone_4144.png ,542,818,21,526,830,45,498,798,91,540,792,147,558,638,303,5,2023_10_21 12:45:20,18
3065,3066,WE,Launch Site,EndZone_4145.png ,584,990,22,568,976,45,568,930,91,526,890,148,576,744,302,5,2023_10_21 12:45:58,18
3066,3067,Olympus,Hydroponics,EndZone_4147.png ,206,770,21,224,758,46,254,738,90,268,684,147,364,646,250,5,2023_10_21 12:47:13,18
3067,3068,SP,Pylon,EndZone_4149 (2).png ,636,720,19,628,720,40,594,720,79,578,650,149,606,498,307,5,2024_03_30 18:20:45,18
3068,3069,WE,Thermal Station,EndZone_4149.png ,204,734,23,226,730,45,266,724,92,320,724,149,352,572,301,5,2023_10_21 12:48:27,18
3069,3070,WE,Stacks-Maude,EndZone_415.png ,666,878,21,684,870,44,642,870,91,592,844,149,468,752,303,5,2023_11_07 14:12:33,18
3070,3071,WE,SkyW-Trials,EndZone_4150.png ,234,210,21,250,220,45,244,264,91,290,298,149,322,448,301,5,2023_10_21 12:49:05,18
3071,3072,SP,Lightning Rode,EndZone_4151 (2).png ,942,366,20,922,362,40,882,358,80,824,396,150,692,478,305,5,2024_03_30 18:21:50,18
3072,3073,WE,Lava Siphon,EndZone_4151.png ,520,824,23,522,816,46,554,814,91,512,784,148,548,634,301,5,2023_10_21 12:49:43,18
3073,3074,Olympus,PowerGrid,EndZone_4152.png ,422,236,23,416,240,46,376,228,90,420,256,149,390,354,249,5,2023_10_21 12:50:20,18
3074,3075,SP,Thunder Watch,EndZone_4153 (2).png ,774,232,19,776,238,40,736,250,81,698,310,149,552,362,305,5,2024_03_30 18:22:55,18
3075,3076,WE,Lava Siphon,EndZone_4153.png ,618,758,22,596,754,47,572,792,91,522,808,147,478,662,302,5,2023_10_21 12:50:58,18
3076,3077,WE,Survey-Epicenter,EndZone_4154.png ,506,136,23,504,160,45,476,188,91,448,240,149,512,378,301,5,2023_10_21 12:51:36,18
3077,3078,Olympus,Carrier,EndZone_4155.png ,264,232,22,272,224,45,250,252,91,282,298,149,330,388,250,5,2023_10_21 12:52:13,18
3078,3079,WE,Thermal Station,EndZone_4157.png ,166,682,21,170,662,46,164,630,92,172,578,149,324,600,301,5,2023_10_21 12:53:30,18
3079,3080,WE,Stacks-Maude,EndZone_4160.png ,674,922,22,674,920,44,650,884,92,644,828,149,566,694,300,5,2023_10_21 12:55:22,18
3080,3081,WE,Lava Fissure,EndZone_4161 (2).png ,186,494,22,194,496,46,194,460,91,238,456,149,346,564,301,5,2024_03_30 18:27:16,18
3081,3082,WE,Lava Fissure,EndZone_4161.png ,136,440,23,152,424,46,140,458,91,166,504,148,302,576,301,5,2023_10_21 12:56:00,18
3082,3083,SP,Barometer,EndZone_4162 (2).png ,342,798,20,356,782,40,360,744,80,408,694,149,514,582,305,5,2024_03_30 18:27:49,18
3083,3084,WE,SkyW-Trials,EndZone_4162.png ,132,264,21,138,286,46,174,306,91,214,350,149,310,470,303,5,2023_10_21 12:56:37,18
3084,3085,SP,Barometer,EndZone_4163 (2).png ,456,682,20,458,694,40,468,686,81,498,636,149,560,492,304,5,2024_03_30 18:28:22,18
3085,3086,Olympus,Terminal,EndZone_4163.png ,390,654,23,388,654,45,388,654,90,382,610,147,322,592,250,5,2023_10_21 12:57:15,18
3086,3087,WE,Countdown,EndZone_4164.png ,236,314,22,240,330,46,218,362,91,268,382,148,412,428,301,5,2023_10_21 12:57:53,18
3087,3088,Olympus,PhaseDriver,EndZone_4165.png ,344,788,23,348,774,46,376,784,90,356,732,149,384,634,250,5,2023_10_21 12:58:30,18
3088,3089,Olympus,HamondLabs,EndZone_4166.png ,418,584,23,430,588,46,420,594,92,456,604,147,538,584,249,5,2023_10_21 12:59:08,18
3089,3090,WE,Countdown,EndZone_4168.png ,326,402,22,314,420,45,326,460,92,344,416,147,468,496,303,5,2023_10_21 13:00:23,18
3090,3091,SP,Checkpoint,EndZone_4169 (2).png ,312,372,20,300,360,40,262,368,80,332,370,149,456,462,306,5,2024_03_30 18:31:37,18
3091,3092,Olympus,Clinic,EndZone_4169.png ,804,398,23,778,398,45,734,398,90,678,394,149,592,448,249,5,2023_10_21 13:01:00,18
3092,3093,SP,Barometer,EndZone_4170.png ,422,710,20,422,710,40,450,704,80,478,642,151,464,488,305,5,2024_03_30 18:32:10,18
3093,3094,SP,Northpad,EndZone_4171 (2).png ,398,150,20,412,158,40,438,192,82,428,260,151,494,400,305,5,2024_03_30 18:32:43,18
3094,3095,WE,Stacks-Maude,EndZone_4171.png ,792,776,21,786,752,46,788,742,91,736,718,149,646,592,301,5,2023_10_21 13:02:15,18
3095,3096,WE,SkyW-Trials,EndZone_4172 (2).png ,218,154,22,236,168,45,266,202,90,296,250,147,356,390,301,5,2024_03_30 18:33:16,18
3096,3097,Olympus,Docks,EndZone_4172.png ,334,166,23,316,174,44,300,214,90,338,256,149,326,356,249,5,2023_10_21 13:02:52,18
3097,3098,WE,Climatizer,EndZone_4173 (2).png ,682,158,23,670,176,45,638,208,93,612,258,147,512,374,302,5,2024_03_30 18:33:48,18
3098,3099,Olympus,PhaseDriver,EndZone_4173.png ,374,694,21,364,674,45,384,700,90,440,714,149,410,614,250,5,2023_10_21 13:03:30,18
3099,3100,WE,Staging-Mirage,EndZone_4174.png ,232,526,22,238,518,46,262,488,92,244,510,147,380,580,302,5,2024_03_30 18:34:21,18
3100,3101,Olympus,Docks,EndZone_4175.png ,366,180,21,382,188,46,426,200,90,412,254,149,428,354,250,5,2023_10_21 13:04:45,18
3101,3102,SP,Barometer,EndZone_4176 (2).png ,320,760,20,320,740,40,354,722,80,398,668,149,432,516,305,5,2024_03_30 18:35:26,18
3102,3103,Olympus,Oasis,EndZone_4176.png ,104,316,23,114,334,45,158,342,90,210,366,149,302,410,250,5,2023_10_21 13:05:22,18
3103,3104,WE,Staging-Mirage,EndZone_4177.png ,272,586,23,256,602,44,246,614,92,250,664,148,360,554,303,5,2023_10_21 13:06:00,18
3104,3105,WE,Landslide,EndZone_4178.png ,324,424,22,320,406,46,302,430,91,320,452,149,426,558,301,5,2023_10_21 13:06:38,18
3105,3106,Olympus,Gardens,EndZone_4179.png ,730,358,22,746,372,45,722,406,90,668,420,147,566,422,250,5,2023_10_21 13:07:15,18
3106,3107,SP,Beast,EndZone_4180 (2).png ,108,264,20,126,270,40,156,296,80,214,336,150,360,392,307,5,2024_03_30 18:37:24,18
3107,3108,WE,Staging-Mirage,EndZone_4180.png ,274,528,21,274,528,46,248,532,91,284,518,147,420,456,301,5,2023_10_21 13:07:53,18
3108,3109,Olympus,Turbine,EndZone_4181.png ,322,376,23,322,374,47,346,408,92,346,394,147,432,348,250,5,2023_10_21 13:08:30,18
3109,3110,WE,Tree,EndZone_4182 (2).png ,446,854,21,442,844,44,464,844,91,422,818,149,424,662,302,5,2024_03_30 18:38:29,18
3110,3111,Olympus,Terminal,EndZone_4182.png ,384,654,23,378,674,46,418,666,90,402,682,149,370,588,250,5,2023_10_21 13:09:08,18
3111,3112,SP,Thunder Watch,EndZone_4183 (2).png ,792,220,20,776,224,40,738,240,81,712,306,149,570,370,306,5,2024_03_30 18:39:02,18
3112,3113,WE,FragE-NoName,EndZone_4183.png ,624,414,22,624,404,46,670,400,91,660,436,147,508,462,303,5,2023_10_21 13:09:46,18
3113,3114,WE,Landslide,EndZone_4184 (2).png ,442,398,21,452,402,46,430,438,92,440,426,147,580,482,303,5,2024_03_30 18:39:34,18
3114,3115,Olympus,Turbine,EndZone_4184.png ,472,314,22,474,316,45,482,336,90,512,292,147,452,374,249,5,2023_10_21 13:10:24,18
3115,3116,SP,Thunder Watch,EndZone_4185 (2).png ,792,220,20,776,224,40,738,240,81,712,306,149,570,370,306,5,2024_03_30 18:40:07,18
3116,3117,WE,Tree,EndZone_4185.png ,314,828,22,308,830,45,346,822,90,304,800,149,346,652,302,5,2023_10_21 13:11:01,18
3117,3118,WE,Overlook,EndZone_4186 (2).png ,778,436,21,780,456,46,770,424,91,718,420,148,566,448,301,5,2024_03_30 18:40:39,18
3118,3119,WE,Tree,EndZone_4186.png ,468,908,23,490,916,44,488,910,90,516,862,148,486,712,303,5,2023_10_21 13:11:39,18
3119,3120,SP,Northpad,EndZone_4187 (2).png ,282,246,20,298,242,40,338,250,80,390,296,149,522,378,307,5,2024_03_30 18:41:12,18
3120,3121,WE,Lava Siphon,EndZone_4187.png ,606,732,22,616,736,45,578,754,91,566,702,149,436,630,301,5,2023_10_21 13:12:16,18
3121,3122,SP,Coastal,EndZone_4188 (2).png ,564,852,20,558,834,40,538,800,81,500,740,150,490,586,305,5,2024_03_30 18:41:45,18
3122,3123,WE,Staging-Mirage,EndZone_4188.png ,300,654,21,298,652,45,254,646,92,284,610,148,360,482,301,5,2023_10_21 13:12:54,18
3123,3124,WE,Monument,EndZone_4189 (2).png ,512,420,23,510,438,46,486,460,91,536,460,147,428,564,301,5,2024_03_30 18:42:17,18
3124,3125,WE,Lava Siphon,EndZone_4189.png ,478,916,22,480,910,45,470,910,90,458,856,149,520,716,303,5,2023_10_21 13:13:32,18
3125,3126,WE,Stacks-Maude,EndZone_4190 (2).png ,806,810,22,808,790,45,766,774,91,734,728,149,640,604,301,5,2024_03_30 18:42:50,18
3126,3127,Olympus,Estate,EndZone_4190.png ,202,586,22,212,578,45,174,572,90,224,568,147,324,550,249,5,2023_10_21 13:14:09,18
3127,3128,Olympus,SolarArray,EndZone_4191.png ,556,712,23,554,712,46,538,722,90,516,672,149,442,606,250,5,2023_10_21 13:14:47,18
3128,3129,WE,Lava Siphon,EndZone_4192.png ,540,886,21,538,884,45,548,842,91,572,800,149,534,650,302,5,2023_10_21 13:15:25,18
3129,3130,SP,Lightning Rode,EndZone_4193 (2).png ,844,260,20,824,262,40,794,290,80,760,350,151,604,350,305,5,2024_03_30 18:44:12,18
3130,3131,WE,Monument,EndZone_4193.png ,454,444,22,472,446,46,468,464,92,436,422,147,336,482,303,5,2023_10_21 13:16:02,18
3131,3132,WE,SkyW-Trials,EndZone_4194.png ,234,156,23,252,170,46,282,206,91,308,258,147,362,400,302,5,2023_10_21 13:16:40,18
3132,3133,WE,Thermal Station,EndZone_4195.png ,284,718,21,286,730,44,250,738,92,246,686,147,378,606,301,5,2023_10_21 13:17:17,18
3133,3134,SP,Wall,EndZone_4196 (2).png ,712,108,20,698,120,40,698,126,80,668,192,150,544,284,307,5,2024_03_30 18:45:42,18
3134,3135,WE,Monument,EndZone_4196.png ,542,498,23,538,484,45,574,478,91,590,480,149,456,508,301,5,2023_10_21 13:17:55,18
3135,3136,Olympus,Docks,EndZone_4197.png ,360,188,23,376,176,46,406,180,90,436,228,147,410,326,250,5,2023_10_21 13:18:33,18
3136,3137,Olympus,Orbital,EndZone_4198.png ,782,828,22,774,808,47,750,770,90,696,750,147,666,654,250,5,2023_10_21 13:19:10,18
3137,3138,WE,Survey-Epicenter,EndZone_4199.png ,474,144,21,488,160,46,500,200,91,488,254,147,512,406,303,5,2024_03_30 18:47:19,18
3138,3139,Olympus,Docks,EndZone_42.png ,320,88,22,346,110,45,344,156,90,376,202,147,440,284,251,5,2023_11_05 01:19:34,18
3139,3140,WE,Thermal Station,EndZone_420.png ,244,808,22,224,810,45,252,782,91,298,750,149,376,618,303,5,2023_11_07 14:16:28,18
3140,3141,WE,Tree,EndZone_4201.png ,446,854,21,442,844,44,464,844,91,422,818,149,424,662,302,5,2024_03_30 18:48:24,18
3141,3142,SP,Checkpoint,EndZone_4204.png ,316,372,19,310,358,41,322,372,79,378,396,151,532,418,304,5,2024_03_30 18:50:02,18
3142,3143,SP,Mill,EndZone_4205 (2).png ,188,390,20,200,402,40,200,402,80,270,418,150,424,422,305,5,2024_03_30 18:50:35,18
3143,3144,WE,Harvester,EndZone_4205.png ,392,810,22,386,804,44,358,784,90,346,752,148,468,656,301,5,2023_10_22 12:31:23,18
3144,3145,SP,Cascade Balls,EndZone_4206 (2).png ,632,658,20,616,660,40,638,676,80,584,634,151,546,484,306,5,2024_03_30 18:51:08,18
3145,3146,WE,Overlook,EndZone_4206.png ,720,310,22,698,304,45,654,306,92,674,358,148,558,456,302,5,2023_10_22 12:32:00,18
3146,3147,WE,Lava Siphon,EndZone_4207.png ,596,744,21,606,752,44,626,734,92,604,714,148,480,622,303,5,2024_03_30 18:51:40,18
3147,3148,SP,Launchpad,EndZone_4208.png ,742,736,20,740,718,40,722,682,80,656,656,150,594,516,306,5,2024_03_30 18:52:13,18
3148,3149,WE,Staging-Mirage,EndZone_4209.png ,234,528,22,246,536,46,250,542,91,248,586,148,404,598,301,5,2024_03_30 18:52:45,18
3149,3150,WE,Survey-Epicenter,EndZone_421 (2).png ,592,240,22,580,254,46,544,228,91,564,280,147,508,424,303,5,2023_11_14 20:34:35,18
3150,3151,SP,Mill,EndZone_421.png ,152,398,20,172,396,41,202,422,80,258,466,151,410,432,305,5,2023_11_07 14:17:05,18
3151,3152,SP,Cenote,EndZone_4210.png ,204,716,20,216,702,40,220,694,80,278,654,151,352,518,305,5,2024_03_30 18:53:18,18
3152,3153,WE,Thermal Station,EndZone_4211.png ,270,690,22,272,700,46,258,658,91,288,704,149,384,584,301,5,2024_03_30 18:53:51,18
3153,3154,WE,Tree,EndZone_4212.png ,346,862,22,332,854,46,372,874,90,416,844,149,468,700,303,5,2024_03_30 18:54:23,18
3154,3155,SP,Ceto-Station,EndZone_4213 (2).png ,372,534,20,376,546,40,370,508,82,384,462,151,536,470,306,5,2024_03_30 18:54:56,18
3155,3156,WE,Monument,EndZone_4213.png ,442,430,22,442,432,45,414,416,90,396,470,147,376,620,302,5,2023_10_22 12:44:40,18
3156,3157,WE,Harvester,EndZone_4214 (2).png ,408,774,21,394,764,46,384,778,91,400,814,149,434,662,301,5,2024_03_30 18:55:28,18
3157,3158,WE,SkyW-Trials,EndZone_4214.png ,294,250,22,304,242,46,328,272,91,364,316,149,350,468,302,5,2023_10_22 12:45:18,18
3158,3159,WE,Harvester,EndZone_4215 (2).png ,472,758,23,488,748,46,526,760,92,506,760,147,398,654,302,5,2024_03_30 18:56:01,18
3159,3160,WE,SkyW-Trials,EndZone_4215.png ,202,184,23,220,196,46,248,232,91,280,280,147,370,404,303,5,2023_10_22 12:45:55,18
3160,3161,SP,Mill,EndZone_4216.png ,128,426,20,146,432,41,184,442,81,254,450,149,408,468,306,5,2024_03_30 18:56:34,18
3161,3162,WE,Climatizer,EndZone_4217 (2).png ,734,198,23,718,210,45,708,258,91,656,280,148,566,404,302,5,2024_03_30 18:57:06,18
3162,3163,WE,Monument,EndZone_4217.png ,476,378,23,500,376,46,496,382,91,498,416,147,370,500,303,5,2023_10_22 12:47:10,18
3163,3164,SP,Bean,EndZone_4218.png ,196,594,20,214,590,40,252,580,80,314,546,149,440,454,304,5,2024_03_30 18:57:39,18
3164,3165,WE,Overlook,EndZone_4219.png ,766,378,22,758,364,46,718,356,92,702,408,147,548,416,302,5,2023_10_22 12:48:26,18
3165,3166,SP,Jurassic,EndZone_4220 (2).png ,484,584,21,478,600,40,486,632,80,416,638,151,500,508,306,5,2024_03_30 19:05:28,18
3166,3167,Olympus,Bonsai,EndZone_4220.png ,498,926,22,498,926,45,504,880,90,492,826,147,508,724,250,5,2023_10_22 12:48:46,18
3167,3168,WE,Stacks-Maude,EndZone_4222.png ,782,798,22,786,778,45,748,770,91,694,756,149,584,646,303,5,2023_10_22 12:50:13,18
3168,3169,SP,Coastal,EndZone_4223 (2).png ,528,856,20,530,838,40,528,798,81,548,730,149,584,580,305,5,2024_03_30 19:07:06,18
3169,3170,WE,Lava Siphon,EndZone_4223.png ,598,742,22,582,748,44,540,752,91,510,782,149,442,644,302,5,2023_10_22 12:50:51,18
3170,3171,WE,Monument,EndZone_4224.png ,486,362,23,506,354,46,476,340,91,492,370,149,424,502,302,5,2024_03_30 19:07:38,18
3171,3172,WE,Thermal Station,EndZone_4225.png ,242,712,22,230,730,46,252,746,92,304,744,149,338,596,302,5,2024_03_30 19:08:11,18
3172,3173,WE,Stacks-Maude,EndZone_4226.png ,748,746,22,740,764,46,718,792,91,658,784,148,606,640,302,5,2023_10_22 12:53:06,18
3173,3174,SP,Cascade Balls,EndZone_4227.png ,526,382,20,538,368,40,526,368,79,496,412,150,366,490,305,5,2024_03_30 19:09:16,18
3174,3175,SP,Cenote,EndZone_4228 (2).png ,206,696,19,220,690,41,258,682,82,288,618,149,442,602,306,5,2024_03_30 19:09:48,18
3175,3176,WE,Staging-Mirage,EndZone_4228.png ,258,552,22,276,546,45,278,546,90,260,502,147,410,476,302,5,2023_10_22 12:54:04,18
3176,3177,SP,Zeus,EndZone_4229 (2).png ,762,72,20,758,92,40,750,130,80,712,190,150,616,312,306,5,2024_03_30 19:10:21,18
3177,3178,WE,Countdown,EndZone_4229.png ,292,352,23,276,362,46,286,344,90,266,392,147,344,526,303,5,2023_10_22 12:54:42,18
3178,3179,WE,Countdown,EndZone_423.png ,242,320,23,248,342,46,262,380,91,296,348,147,386,472,301,5,2023_11_07 14:18:33,18
3179,3180,WE,Thermal Station,EndZone_4230 (2).png ,282,860,22,264,860,46,244,822,91,296,810,148,362,670,302,5,2024_03_30 19:10:53,18
3180,3181,WE,Overlook,EndZone_4230.png ,794,448,22,774,458,46,746,430,90,700,462,149,562,526,303,5,2023_10_22 12:55:19,18
3181,3182,WE,Lava Siphon,EndZone_4231.png ,572,782,21,594,784,44,586,822,90,538,794,148,546,640,302,5,2023_10_22 12:55:56,18
3182,3183,WE,Launch Site,EndZone_4233 (2).png ,606,954,22,588,948,46,580,904,91,572,850,149,486,722,302,5,2024_03_30 19:12:31,18
3183,3184,WE,FragE-NoName,EndZone_4233.png ,684,430,22,682,422,46,676,400,91,662,362,148,550,466,303,5,2023_10_22 12:57:12,18
3184,3185,SP,Coastal,EndZone_4234.png ,540,780,19,542,780,40,546,742,81,522,676,151,486,524,307,5,2024_03_30 19:13:04,18
3185,3186,WE,Survey-Epicenter,EndZone_4235 (2).png ,500,294,21,500,294,44,490,332,91,474,354,147,436,502,303,5,2024_03_30 19:13:36,18
3186,3187,WE,Climatizer,EndZone_4235.png ,786,238,23,778,260,46,736,284,91,710,334,147,628,464,302,5,2023_10_22 12:58:39,18
3187,3188,WE,FragE-NoName,EndZone_4236 (2).png ,698,412,23,714,428,46,730,470,91,682,464,147,550,544,301,5,2024_03_30 19:14:09,18
3188,3189,WE,Thermal Station,EndZone_4236.png ,194,730,21,200,710,46,200,746,92,208,692,147,362,676,302,5,2023_10_22 12:59:17,18
3189,3190,SP,Northpad,EndZone_4237 (2).png ,388,152,20,402,164,40,416,204,80,432,272,151,414,426,306,5,2024_03_30 19:14:41,18
3190,3191,Olympus,GrowTowers,EndZone_4237.png ,812,500,23,804,522,45,760,530,90,714,496,149,622,538,250,5,2023_10_22 12:59:37,18
3191,3192,SP,Beast,EndZone_4238 (2).png ,154,372,21,172,388,40,202,412,80,266,442,149,418,470,305,5,2024_03_30 19:15:14,18
3192,3193,WE,Staging-Mirage,EndZone_4238.png ,354,616,22,374,612,46,372,656,92,412,652,147,504,550,301,5,2023_10_22 13:00:15,18
3193,3194,SP,Cenote,EndZone_4239.png ,134,826,19,140,810,40,176,798,80,226,746,150,350,654,307,5,2024_03_31 01:06:47,18
3194,3195,WE,Stacks-Maude,EndZone_424.png ,768,778,23,768,760,45,752,718,91,742,664,149,590,652,303,5,2023_11_07 14:19:10,18
3195,3196,WE,Monument,EndZone_4240 (2).png ,442,472,23,448,476,46,486,484,91,438,494,147,414,572,303,5,2024_03_30 19:16:19,18
3196,3197,WE,Stacks-Maude,EndZone_4240.png ,802,828,23,786,816,45,740,814,92,696,778,148,630,638,303,5,2023_10_22 13:01:30,18
3197,3198,WE,Climatizer,EndZone_4241 (2).png ,700,134,23,700,158,47,660,182,90,648,236,147,628,388,303,5,2024_03_30 19:16:39,18
3198,3199,Olympus,Carrier,EndZone_4241.png ,242,256,23,242,260,45,256,232,90,266,288,148,354,332,251,5,2023_10_22 13:02:07,18
3199,3200,Olympus,Clinic,EndZone_4242.png ,788,402,22,780,418,45,736,416,90,684,442,148,582,436,250,5,2023_10_22 13:02:45,18
3200,3201,WE,Climatizer,EndZone_4243 (2).png ,790,294,21,770,290,46,748,326,91,716,374,147,582,448,303,5,2024_03_30 19:17:20,18
3201,3202,WE,Survey-Epicenter,EndZone_4243.png ,636,396,22,638,414,47,676,406,91,628,386,147,516,492,303,5,2023_10_22 13:03:23,18
3202,3203,SP,Bean,EndZone_4244 (2).png ,180,588,20,198,596,40,232,572,80,302,576,151,454,546,305,5,2024_03_30 19:17:40,18
3203,3204,WE,FragE-NoName,EndZone_4244.png ,658,530,22,640,536,45,628,500,91,598,528,148,542,398,302,5,2023_10_22 13:04:00,18
3204,3205,SP,Thunder Watch,EndZone_4245 (2).png ,778,222,20,760,230,41,726,250,81,688,310,149,544,366,306,5,2024_03_30 19:18:13,18
3205,3206,WE,Thermal Station,EndZone_4245.png ,226,752,22,232,732,45,206,720,91,254,708,149,352,590,301,5,2023_10_22 13:04:38,18
3206,3207,WE,Countdown,EndZone_4246.png ,302,368,22,284,360,45,306,372,92,360,384,147,376,534,302,5,2024_03_30 19:18:45,18
3207,3208,WE,Countdown,EndZone_4247.png ,192,372,21,194,354,44,232,356,91,280,338,147,396,438,301,5,2023_10_22 13:06:04,18
3208,3209,WE,Launch Site,EndZone_4248.png ,660,886,21,642,892,46,668,860,91,650,808,147,596,664,303,5,2023_10_22 13:06:42,18
3209,3210,SP,Launchpad,EndZone_4249 (2).png ,730,702,19,730,702,40,724,664,81,676,612,149,608,474,306,5,2024_03_30 19:20:23,18
3210,3211,WE,Thermal Station,EndZone_4249.png ,178,766,23,196,778,46,184,744,92,220,700,149,372,680,303,5,2023_10_22 13:07:20,18
3211,3212,WE,Lava Fissure,EndZone_4250 (2).png ,182,492,22,182,474,44,194,442,91,222,396,149,376,410,303,5,2024_03_30 19:20:55,18
3212,3213,WE,Countdown,EndZone_4250.png ,204,364,22,216,354,46,242,366,91,268,408,147,400,486,302,5,2023_10_22 13:07:57,18
3213,3214,SP,Cascade,EndZone_4252 (2).png ,512,370,20,492,374,40,524,376,81,526,442,150,456,366,305,5,2024_03_30 19:22:00,18
3214,3215,WE,SkyW-Trials,EndZone_4252.png ,144,254,21,166,264,45,194,300,90,228,344,147,314,472,301,5,2023_10_22 13:09:24,18
3215,3216,WE,Monument,EndZone_4253 (2).png ,560,414,23,540,408,45,528,430,91,522,432,148,488,566,302,5,2024_03_30 19:22:33,18
3216,3217,WE,Monument,EndZone_4253.png ,488,500,22,480,486,45,506,518,92,462,486,149,516,396,303,5,2023_10_22 13:10:02,18
3217,3218,Olympus,Docks,EndZone_4255.png ,374,104,21,372,124,46,382,136,90,390,192,147,406,292,250,5,2023_10_22 13:11:17,18
3218,3219,SP,Cascade,EndZone_4256 (2).png ,544,376,19,544,378,40,542,398,79,514,410,149,470,536,306,5,2024_03_30 19:24:10,18
3219,3220,WE,Lava Fissure,EndZone_4256.png ,88,372,23,104,384,46,132,418,91,180,450,149,306,538,303,5,2023_10_22 13:11:55,18
3220,3221,WE,Launch Site,EndZone_4257 (2).png ,630,924,22,644,912,46,620,878,91,608,824,149,542,684,302,5,2024_03_30 19:24:43,18
3221,3222,WE,Staging-Mirage,EndZone_4257.png ,286,702,22,304,706,46,330,726,91,318,708,149,396,574,302,5,2023_10_22 13:12:32,18
3222,3223,Olympus,Orbital,EndZone_4258.png ,766,804,21,754,782,45,726,750,92,698,698,147,606,658,249,5,2023_10_22 13:12:52,18
3223,3224,Olympus,Terminal,EndZone_4259.png ,528,672,22,520,688,45,522,676,91,488,662,149,420,594,251,5,2023_10_22 13:13:30,18
3224,3225,SP,Cascade,EndZone_426.png ,566,342,20,572,358,40,588,392,81,564,404,150,572,560,305,5,2023_11_07 14:20:38,18
3225,3226,WE,Lava Siphon,EndZone_4260 (2).png ,478,780,22,466,778,44,494,812,91,474,766,149,436,620,302,5,2024_03_30 19:26:20,18
3226,3227,Olympus,Bonsai,EndZone_4260.png ,494,792,22,486,800,45,442,796,90,436,740,149,484,650,250,5,2023_10_22 13:14:08,18
3227,3228,WE,Thermal Station,EndZone_4262.png ,120,798,21,122,782,46,162,768,91,210,736,147,360,698,302,5,2023_10_22 13:15:35,18
3228,3229,SP,Northpad,EndZone_4263 (2).png ,388,152,20,402,164,40,416,204,80,432,272,151,414,426,306,5,2024_03_30 19:27:58,18
3229,3230,WE,Staging-Mirage,EndZone_4263.png ,252,566,21,246,586,46,240,544,92,242,582,147,384,642,301,5,2023_10_22 13:16:12,18
3230,3231,SP,Jurassic,EndZone_4264 (2).png ,426,502,20,410,498,41,420,474,80,470,434,151,516,552,306,5,2024_03_30 19:28:31,18
3231,3232,WE,Thermal Station,EndZone_4264.png ,278,768,22,276,768,46,286,802,90,338,808,148,388,662,302,5,2023_10_22 13:16:50,18
3232,3233,WE,Overlook,EndZone_4265 (2).png ,760,340,22,748,360,44,710,370,92,666,346,147,606,488,302,5,2024_03_30 19:29:03,18
